296,714,1,1343088000
282,66,5,1388966400
1322,621,4,1368230400
409,357,3,1342310400
382,462,5,1356652800
989,396,4,1400889600
1399,585,5,1334275200
884,383,3,1375574400
765,205,3,1326153600
21,197,2,1292630400
851,361,5,1373068800
990,109,1,1368144000
1406,68,4,1300320000
679,550,5,1296864000
456,665,5,1314057600
198,708,5,1297382400
1339,139,4,1400803200
1426,301,5,1366675200
978,557,2,1345334400
95,622,5,1303257600
484,246,5,1389916800
848,443,1,1328832000
695,80,3,1362096000
943,441,5,1388707200
497,15,1,1377129600
225,408,1,1321574400
889,546,5,1402617600
685,4,5,1325980800
4,518,5,1320019200
783,630,5,1363824000
1214,92,5,1332547200
257,181,5,1299801600
124,429,4,1377475200
323,124,1,1404691200
930,619,5,1318464000
255,418,4,1401580800
524,655,2,1301184000
76,584,5,1366934400
978,47,1,1366934400
551,569,1,1403913600
142,602,2,1309996800
791,136,1,1383004800
1229,276,1,1350172800
521,379,1,1296259200
65,69,1,1294617600
209,544,1,1294444800
1449,42,5,1358899200
1192,666,4,1327881600
851,77,2,1296777600
922,440,2,1337558400
244,366,5,1395360000
948,592,2,1381449600
1478,682,5,1388880000
1086,382,5,1402531200
278,708,4,1384560000
733,667,2,1354838400
251,495,2,1401753600
1208,346,2,1020988800
123,228,4,996364800
494,739,3,1023580800
520,618,2,1038873600
7,191,3,1056758400
857,185,5,1039305600
729,656,4,1056240000
525,435,5,1003363200
625,263,5,1369440000
378,419,4,996710400
1345,605,3,1354406400
1175,16,1,1357603200
262,561,5,1343692800
981,23,5,1229385600
880,198,5,1404864000
83,715,5,1384041600
558,406,5,1244678400
671,472,5,1197849600
998,180,5,1361491200
1031,16,5,1231977600
390,272,5,1344556800
805,399,5,1203206400
1081,546,5,1197331200
627,268,4,1312934400
547,83,4,1210982400
199,378,5,1197504000
630,610,4,1198713600
1406,305,3,1195430400
903,424,5,1359849600
517,434,3,1394755200
119,394,2,1367625600
545,742,4,1381190400
943,24,5,1361836800
1348,171,5,1359590400
812,90,5,1390953600
1382,512,5,1392163200
351,349,5,1384992000
1155,479,5,1393286400
65,49,3,1403049600
837,376,5,1394755200
69,262,5,1395273600
1374,119,3,1382486400
946,355,4,1391126400
241,553,3,1386288000
1251,603,3,1397347200
1102,224,3,1389398400
1172,317,4,1395964800
211,560,5,1401235200
1265,258,5,1400544000
204,260,1,1383782400
1131,220,5,1392854400
1023,134,5,1393027200
1035,406,4,1399852800
462,24,5,1383696000
738,225,5,1404864000
1141,570,5,1403049600
553,116,5,1386633600
210,138,5,1387929600
393,420,4,1399420800
1257,578,5,1405036800
1057,564,5,1400371200
1057,610,4,1394064000
497,676,5,1384300800
107,644,4,1386720000
914,482,5,1395014400
340,387,5,1392681600
291,501,5,1392681600
501,209,4,1400544000
592,313,4,1400630400
75,437,3,1393459200
919,95,4,1401408000
1053,552,4,1385424000
1441,202,5,1393113600
1417,557,1,1382054400
606,26,2,1376352000
48,310,5,1363219200
784,80,5,1378166400
657,259,3,1388102400
525,117,4,1357257600
814,444,4,1314230400
1331,735,5,1376784000
403,254,5,1357516800
1309,657,5,1366675200
1421,259,3,1366156800
729,24,4,1403308800
1358,156,5,1381968000
345,431,5,1404345600
1499,543,5,1404345600
899,340,5,1379116800
225,46,2,1398297600
469,513,1,1176422400
647,719,1,1151539200
725,638,2,1168300800
437,90,2,1164499200
380,52,5,1247961600
788,544,1,1261094400
1217,649,5,1185926400
872,410,5,1127174400
958,350,5,1161993600
1019,699,5,1154390400
885,183,4,1311465600
936,333,5,1152316800
1329,6,5,1154476800
1299,707,5,1168214400
235,264,5,1152057600
66,357,4,1168819200
1488,606,5,1190505600
624,259,5,1202515200
558,640,5,1121472000
249,377,4,1125100800
1444,181,5,1105228800
1171,346,4,1123459200
811,30,1,1136246400
556,153,5,1362009600
32,684,5,1327968000
39,26,4,1329955200
715,414,5,1326585600
831,478,1,1326585600
1160,187,5,1401667200
145,216,5,1377302400
509,617,4,1393718400
1081,548,5,1368316800
875,52,5,1380758400
883,100,5,1368748800
1367,362,5,1397174400
582,233,5,1366416000
1228,184,5,1388707200
1349,504,5,1386720000
952,31,3,1385251200
1218,604,5,1404604800
1403,143,5,1342828800
63,415,5,1360713600
388,636,4,1400457600
656,88,3,1360281600
1350,395,5,1363392000
655,231,5,1367798400
184,581,4,1357948800
674,113,5,1394236800
561,103,5,1371945600
859,189,5,1374624000
983,541,5,1387756800
389,297,5,1327190400
1102,642,5,1386979200
206,323,5,1356998400
482,190,4,1391212800
400,353,5,1359244800
548,127,5,1388880000
1068,464,4,1370736000
8,619,5,1344470400
851,681,5,1391040000
1138,527,1,1357257600
1225,457,5,1400544000
811,110,5,1383782400
1419,34,3,1395792000
441,485,3,1354752000
719,306,5,1388102400
128,175,4,1342483200
429,277,1,1348531200
389,693,5,1341532800
7,424,5,1397260800
1252,159,5,1395187200
1306,83,5,1370131200
1297,155,4,1372723200
1218,130,5,1373155200
1410,143,5,1351814400
177,49,5,1365120000
758,684,4,1393286400
1320,651,5,1398211200
351,152,5,1398470400
1335,237,5,1388361600
1439,158,4,1393891200
1352,739,1,1402185600
730,418,5,1393459200
1072,659,5,1396828800
325,697,2,1302480000
503,370,1,1358208000
741,686,5,1365984000
1015,253,1,1395273600
148,630,1,1390435200
753,410,3,1365465600
1103,388,4,1366848000
325,40,1,1362960000
933,687,1,1384041600
1160,1,5,1405728000
1335,60,4,1401494400
761,201,1,1312934400
1027,475,5,1405468800
332,554,5,1361836800
865,337,5,1372723200
886,180,5,1358294400
214,86,5,1358899200
261,590,2,1403740800
1347,156,4,1355011200
1049,124,3,1371859200
908,273,4,1374192000
148,267,5,1357603200
927,130,1,1373500800
860,437,5,1358294400
1404,415,4,1366502400
1155,404,5,1400544000
1212,203,4,1362614400
633,644,5,1368489600
712,595,5,1395964800
165,522,5,1370822400
527,110,5,1377216000
390,254,5,1364256000
492,698,5,1378339200
280,93,5,1386547200
353,570,3,1382227200
540,34,3,1351728000
327,682,3,1295740800
468,590,4,1265414400
755,530,4,1341532800
800,510,5,1337644800
359,552,3,1388966400
118,442,3,1380326400
1437,119,1,1396137600
395,464,5,1386201600
314,81,5,1384905600
728,218,4,1386806400
739,269,4,1394755200
1028,318,2,1398038400
594,572,3,1393632000
746,176,5,1366934400
1191,723,5,1302825600
1222,709,5,1288569600
1107,12,5,1319155200
1464,188,3,1383004800
1398,503,5,1201392000
1053,134,4,1359936000
952,201,5,1181520000
1454,211,5,1341532800
758,670,5,1346803200
1227,713,5,1274918400
540,519,5,1167782400
309,37,5,1332028800
809,481,4,1377734400
246,398,4,1395014400
1183,327,5,1363564800
498,1,5,1376006400
114,394,3,1348963200
517,630,4,1382918400
47,251,4,1388448000
920,237,4,1395014400
660,119,5,1381363200
1363,553,3,1395792000
901,173,1,1367280000
1227,230,4,1379721600
638,268,5,1350777600
716,618,5,1353888000
805,611,5,1369785600
1161,690,5,1349481600
608,551,1,1375747200
772,477,3,1346371200
1238,333,4,1375228800
881,424,3,1372204800
493,31,5,1373673600
607,76,5,1341964800
54,309,3,1327276800
959,347,5,1387238400
734,501,1,1387152000
90,416,5,1388361600
1193,715,5,1355616000
1420,501,5,1395014400
87,206,1,1397088000
1419,253,2,1398038400
403,544,5,1229385600
537,13,5,1238457600
1069,18,5,1221609600
892,308,5,1387670400
172,618,5,1219536000
967,7,5,1274227200
885,380,5,1281398400
370,709,5,1339718400
1188,369,4,1363305600
2,158,5,1350950400
462,286,4,1377907200
3,481,5,1357776000
500,215,4,1354665600
1082,8,5,1370304000
651,670,5,1326758400
1063,378,4,1354838400
1469,252,1,1376092800
951,447,5,1361145600
497,713,5,1355356800
986,508,1,1376265600
461,604,3,1387929600
416,723,5,1355270400
278,283,5,1241913600
86,475,5,1235865600
855,74,5,1231632000
287,695,5,1262995200
1497,511,5,1330214400
1387,639,5,1392768000
1381,159,4,1372723200
1295,720,5,1366070400
968,410,5,1368576000
416,25,5,1381190400
391,516,5,1386979200
28,14,4,1383523200
960,258,5,1388534400
876,417,5,1395100800
417,217,1,1397088000
105,543,5,1394496000
1302,553,5,1302220800
1145,14,4,1330905600
1044,551,5,1318464000
1246,394,4,1401062400
67,733,5,1364947200
959,512,4,1406073600
330,61,5,1363564800
251,518,1,1349222400
740,185,5,1390953600
873,142,1,1357257600
1169,730,3,1353456000
1123,320,5,1405555200
1437,46,5,1370131200
1396,598,1,1380585600
683,406,1,1378080000
162,625,5,1395187200
295,59,5,1351468800
1070,511,3,1396656000
240,715,5,1403308800
301,661,5,1399248000
938,728,2,1389052800
280,706,5,1392163200
294,181,5,1402704000
960,480,1,1349568000
87,599,1,1396396800
1390,28,5,1391817600
1308,269,2,1401148800
748,428,4,1373328000
451,711,4,1394409600
116,109,5,1370390400
482,107,1,1347926400
1147,307,5,1391644800
308,313,3,1404259200
386,725,2,1399334400
374,215,2,1381795200
412,56,4,1403308800
1200,645,1,1394755200
290,246,4,1341964800
1432,118,5,1403222400
1445,598,1,1403136000
1153,236,5,1370736000
1009,732,4,1386201600
1157,628,1,1364256000
164,152,3,1354838400
672,444,2,1392422400
3,257,4,1392768000
367,320,2,1403395200
230,544,5,1390780800
114,362,1,1399507200
888,292,3,1356048000
1479,269,5,1378944000
354,594,5,1371859200
1454,626,4,1369699200
570,642,5,1379462400
1264,538,4,1357948800
1003,649,4,1368489600
1343,521,5,1389830400
337,177,5,1373760000
487,659,5,1392940800
1111,212,1,1403568000
1449,559,4,1342915200
1317,553,4,1377475200
1056,224,4,1360108800
312,201,5,1359244800
1209,365,2,1391299200
1173,646,5,1387756800
1139,178,2,1400112000
463,281,5,1368230400
471,431,4,1383955200
1403,101,1,1385251200
672,682,4,1402272000
1336,131,5,1360800000
444,46,5,1405209600
139,396,5,1404432000
236,388,4,1383782400
436,35,5,1378339200
934,497,1,1389312000
475,443,4,1386892800
1295,125,5,1404777600
647,422,5,1394582400
682,502,5,1398297600
551,96,3,1402444800
603,104,5,1405209600
25,688,4,1378598400
956,641,5,1334534400
973,566,4,1401408000
223,149,5,1334534400
363,749,5,1352592000
1038,167,5,1357171200
1187,288,5,1403654400
184,513,5,1359331200
1170,195,5,1361750400
475,183,5,1349136000
1113,159,5,1356566400
1419,80,5,1354665600
88,539,5,1400544000
455,93,5,1360713600
1414,363,4,1367884800
682,371,5,1404518400
174,746,5,1401408000
1459,329,3,1405555200
123,744,5,1404518400
1073,514,5,1403136000
314,241,1,1341360000
1251,331,3,1344297600
1213,579,4,1361232000
523,393,4,1397952000
1341,559,1,1350432000
990,443,4,1399248000
928,688,5,1405468800
304,330,4,1383523200
60,687,5,1340409600
199,176,5,1381536000
879,566,5,1404518400
1467,330,3,1369094400
1298,512,1,1361059200
376,668,5,1370563200
621,174,2,1392336000
927,160,5,1392336000
1025,415,3,1394496000
326,190,1,1360540800
442,191,4,1367280000
115,646,5,1389398400
234,579,5,1378857600
176,274,2,1361750400
1410,322,1,1362268800
1472,546,4,1361836800
314,121,4,1349481600
571,117,5,1150934400
1000,209,4,1143504000
40,215,5,1396915200
164,342,5,1048377600
1457,142,5,1315958400
1100,672,4,1095206400
23,268,5,1379635200
431,225,3,1376524800
51,685,5,1296864000
1317,556,5,1030924800
304,622,5,1355356800
473,596,5,1326585600
208,258,5,1288742400
783,603,5,1038268800
536,204,5,1096761600
382,110,5,1200960000
1309,280,5,1086307200
762,362,5,1152489600
576,152,5,1224979200
1134,637,5,1218931200
703,561,4,1210377600
429,385,4,1168473600
266,585,5,1163721600
788,540,3,965606400
931,80,5,1060473600
1038,197,4,956620800
1080,144,4,965088000
172,93,5,954633600
291,179,4,966124800
695,713,5,939254400
342,173,5,970185600
1089,215,5,970790400
582,594,5,959299200
348,2,5,963532800
1063,124,5,959126400
1061,506,5,956793600
1377,539,5,945648000
162,576,5,955152000
627,336,4,958694400
154,161,5,951868800
524,195,4,959385600
773,718,5,956361600
997,502,5,979948800
798,12,5,960076800
1381,146,5,950227200
567,619,5,972604800
1100,171,5,1046390400
338,705,5,973814400
334,466,4,943401600
327,42,3,962755200
122,573,5,964569600
787,253,5,944870400
77,499,5,973296000
661,256,4,972432000
839,103,5,973987200
988,595,5,1213833600
369,373,5,974332800
1222,697,5,947203200
809,282,1,1254700800
960,423,4,1258156800
1455,704,4,1317859200
1036,63,5,1258502400
1207,60,3,1260662400
1438,553,5,1349481600
1076,363,1,1377561600
522,475,4,1256601600
1376,449,3,1291852800
709,642,4,1357171200
1119,487,5,1225497600
1367,456,3,1365033600
305,419,3,1402185600
884,615,2,1349654400
942,151,1,1350172800
1311,10,5,1224806400
17,570,4,1378339200
